Unnamed: 0,lucas,Unnamed: 2
,2208.411964,-0.000212
,2206.48322,0.000186
,2204.554476,0.000425
,2202.625732,0.000149
,2200.696988,-0.000567
,2198.768244,-0.000804
,2196.8395,-0.000339
,2194.910755,1.6e-05
,2192.982011,-0.000172
,2191.053267,-0.000372
,2189.124523,-0.00031
,2187.195779,-0.000479
,2185.267035,-0.000806
,2183.338291,-0.000669
,2181.409547,-0.000165
,2179.480803,-5e-06
,2177.552059,-0.000426
,2175.623315,-0.000785
,2173.694571,-0.000458
,2171.765827,0.000124
,2169.837083,0.000221
,2167.908338,4.7e-05
,2165.979594,0.000211
,2164.05085,0.000621
,2162.122106,0.000889
,2160.193362,0.001008
,2158.264618,0.000825
,2156.335874,0.000156
,2154.40713,-0.000313
,2152.478386,-2.8e-05
,2150.549642,0.000548
,2148.620898,0.000711
,2146.692154,0.000292
,2144.76341,-0.00014
,2142.834666,-3.3e-05
,2140.905921,0.000186
,2138.977177,-0.000157
,2137.048433,-0.000616
,2135.119689,-0.000509
,2133.190945,-0.000117
,2131.262201,0.000287
,2129.333457,0.000555
,2127.404713,0.000363
,2125.475969,-3.8e-05
,2123.547225,-0.000296
,2121.618481,-0.000406
,2119.689737,-0.000195
,2117.760993,0.000224
,2115.832248,0.000284
,2113.903504,-2.9e-05
,2111.97476,-0.000173
,2110.046016,-5.9e-05
,2108.117272,2.3e-05
,2106.188528,4.1e-05
,2104.259784,7.7e-05
,2102.33104,0.000211
,2100.402296,0.000493
,2098.473552,0.000723
,2096.544808,0.000716
,2094.616064,0.000492
,2092.68732,0.000186
,2090.758576,-5.6e-05
,2088.829831,-0.000218
,2086.901087,-0.000159
,2084.972343,0.000155
,2083.043599,0.000323
,2081.114855,0.000188
,2079.186111,-7.8e-05
,2077.257367,-0.000367
,2075.328623,-0.000397
,2073.399879,-0.000111
,2071.471135,4.4e-05
,2069.542391,-0.000106
,2067.613647,-0.00032
,2065.684903,-0.000429
,2063.756158,-0.000366
,2061.827414,-0.000264
,2059.89867,-0.000372
,2057.969926,-0.000431
,2056.041182,-8.1e-05
,2054.112438,0.000241
,2052.183694,0.00029
,2050.25495,0.000587
,2048.326206,0.001072
,2046.397462,0.001148
,2044.468718,0.00088
,2042.539974,0.000553
,2040.61123,0.0002
,2038.682486,-4.4e-05
,2036.753741,-0.000131
,2034.824997,-0.000203
,2032.896253,-0.000143
,2030.967509,0.000267
,2029.038765,0.000661
,2027.110021,0.000571
,2025.181277,0.000185
,2023.252533,-0.000135
,2021.323789,-0.000347
,2019.395045,-0.000582
,2017.466301,-0.000916
,2015.537557,-0.001285
,2013.608813,-0.001315
,2011.680069,-0.000686
,2009.751324,0.000101
,2007.82258,0.000422
,2005.893836,0.000444
,2003.965092,0.000432
,2002.036348,0.000172
,2000.107604,-0.00041
,1998.17886,-0.000864
,1996.250116,-0.000791
,1994.321372,-0.000347
,1992.392628,-0.000234
,1990.463884,-0.000707
,1988.53514,-0.001099
,1986.606396,-0.001042
,1984.677651,-0.000711
,1982.748907,-0.000363
,1980.820163,-0.000223
,1978.891419,-0.000209
,1976.962675,-0.000126
,1975.033931,0.000137
,1973.105187,0.000414
,1971.176443,0.000423
,1969.247699,0.000173
,1967.318955,-0.00019
,1965.390211,-0.000511
,1963.461467,-0.000584
,1961.532723,-0.000282
,1959.603979,8.2e-05
,1957.675234,0.000113
,1955.74649,-3.1e-05
,1953.817746,-5.5e-05
,1951.889002,0.000183
,1949.960258,0.000349
,1948.031514,-4.3e-05
,1946.10277,-0.000465
,1944.174026,-0.000293
,1942.245282,9e-05
,1940.316538,0.000268
,1938.387794,0.000252
,1936.45905,0.000146
,1934.530306,9.8e-05
,1932.601562,5.4e-05
,1930.672817,-0.000133
,1928.744073,-0.000262
,1926.815329,-6.9e-05
,1924.886585,0.000184
,1922.957841,0.000152
,1921.029097,4.9e-05
,1919.100353,0.000143
,1917.171609,0.000294
,1915.242865,0.000308
,1913.314121,0.000192
,1911.385377,-1.2e-05
,1909.456633,-0.000239
,1907.527889,-0.000365
,1905.599144,-0.000277
,1903.6704,3.5e-05
,1901.741656,0.00028
,1899.812912,0.000179
,1897.884168,-0.000115
,1895.955424,-0.000299
,1894.02668,-0.000206
,1892.097936,2.2e-05
,1890.169192,0.000113
,1888.240448,0.000138
,1886.311704,0.000251
,1884.38296,0.000315
,1882.454216,0.000208
,1880.525472,3.1e-05
,1878.596727,-0.000129
,1876.667983,-0.000238
,1874.739239,-0.000166
,1872.810495,3.9e-05
,1870.881751,8.6e-05
,1868.953007,-4.9e-05
,1867.024263,-8.1e-05
,1865.095519,4.5e-05
,1863.166775,5.6e-05
,1861.238031,-9.1e-05
,1859.309287,-5.9e-05
,1857.380543,0.000177
,1855.451799,0.000223
,1853.523055,5.4e-05
,1851.59431,-3.6e-05
,1849.665566,-2.4e-05
,1847.736822,-7e-06
,1845.808078,-1.2e-05
,1843.879334,3.7e-05
,1841.95059,0.000194
,1840.021846,0.000232
,1838.093102,5.8e-05
,1836.164358,-4.1e-05
,1834.235614,-1e-06
,1832.30687,-4e-06
,1830.378126,-5.6e-05
,1828.449382,-5.9e-05
,1826.520637,0.0
,1824.591893,5.7e-05
,1822.663149,8.5e-05
,1820.734405,8.8e-05
,1818.805661,3e-05
,1816.876917,-2.8e-05
,1814.948173,-1e-05
,1813.019429,2e-06
,1811.090685,-4e-05
,1809.161941,-6.9e-05
,1807.233197,-4.1e-05
,1805.304453,2.1e-05
,1803.375709,3.5e-05
,1801.446965,-3.4e-05
,1799.51822,-0.000141
,1797.589476,-0.000215
,1795.660732,-0.000191
,1793.731988,-0.000118
,1791.803244,-7.8e-05
,1789.8745,-5.6e-05
,1787.945756,-3.7e-05
,1786.017012,-2.9e-05
,1784.088268,5e-06
,1782.159524,9.3e-05
,1780.23078,0.000157
,1778.302036,0.000106
,1776.373292,2.7e-05
,1774.444547,6.4e-05
,1772.515803,0.000194
,1770.587059,0.000287
,1768.658315,0.000308
,1766.729571,0.000319
,1764.800827,0.000342
,1762.872083,0.000399
,1760.943339,0.000494
,1759.014595,0.000522
,1757.085851,0.000453
,1755.157107,0.000438
,1753.228363,0.000584
,1751.299619,0.000786
,1749.370875,0.00091
,1747.44213,0.000969
,1745.513386,0.001031
,1743.584642,0.001145
,1741.655898,0.001321
,1739.727154,0.001479
,1737.79841,0.001555
,1735.869666,0.001612
,1733.940922,0.001689
,1732.012178,0.001735
,1730.083434,0.00176
,1728.15469,0.001781
,1726.225946,0.00177
,1724.297202,0.001745
,1722.368458,0.001747
,1720.439713,0.001751
,1718.510969,0.001695
,1716.582225,0.001574
,1714.653481,0.001466
,1712.724737,0.001413
,1710.795993,0.001361
,1708.867249,0.001302
,1706.938505,0.001291
,1705.009761,0.001306
,1703.081017,0.001276
,1701.152273,0.001234
,1699.223529,0.001236
,1697.294785,0.001244
,1695.36604,0.001238
,1693.437296,0.001251
,1691.508552,0.001248
,1689.579808,0.00121
,1687.651064,0.001176
,1685.72232,0.001152
,1683.793576,0.001096
,1681.864832,0.001016
,1679.936088,0.000985
,1678.007344,0.001015
,1676.0786,0.001036
,1674.149856,0.001005
,1672.221112,0.000946
,1670.292368,0.0009
,1668.363623,0.000865
,1666.434879,0.000819
,1664.506135,0.000767
,1662.577391,0.000751
,1660.648647,0.0008
,1658.719903,0.000875
,1656.791159,0.000897
,1654.862415,0.000849
,1652.933671,0.000803
,1651.004927,0.000793
,1649.076183,0.000767
,1647.147439,0.00073
,1645.218695,0.000751
,1643.289951,0.000803
,1641.361206,0.0008
,1639.432462,0.000782
,1637.503718,0.000808
,1635.574974,0.000837
,1633.64623,0.000841
,1631.717486,0.00085
,1629.788742,0.000834
,1627.859998,0.00076
,1625.931254,0.000692
,1624.00251,0.000669
,1622.073766,0.00065
,1620.145022,0.000654
,1618.216278,0.000724
,1616.287533,0.000827
,1614.358789,0.000866
,1612.430045,0.000818
,1610.501301,0.00078
,1608.572557,0.000816
,1606.643813,0.000851
,1604.715069,0.000807
,1602.786325,0.000722
,1600.857581,0.000695
,1598.928837,0.000735
,1597.000093,0.000772
,1595.071349,0.000768
,1593.142605,0.000748
,1591.213861,0.000758
,1589.285116,0.0008
,1587.356372,0.000818
,1585.427628,0.000806
,1583.498884,0.000804
,1581.57014,0.00078
,1579.641396,0.000714
,1577.712652,0.000654
,1575.783908,0.000609
,1573.855164,0.000567
,1571.92642,0.000542
,1569.997676,0.000531
,1568.068932,0.00054
,1566.140188,0.000589
,1564.211443,0.000644
,1562.282699,0.000664
,1560.353955,0.00067
,1558.425211,0.000651
,1556.496467,0.00059
,1554.567723,0.000548
,1552.638979,0.00056
,1550.710235,0.000588
,1548.781491,0.000575
,1546.852747,0.000525
,1544.924003,0.000499
,1542.995259,0.000507
,1541.066515,0.00053
,1539.137771,0.000538
,1537.209026,0.000491
,1535.280282,0.000439
,1533.351538,0.000456
,1531.422794,0.00051
,1529.49405,0.000524
,1527.565306,0.000486
,1525.636562,0.000443
,1523.707818,0.00043
,1521.779074,0.000424
,1519.85033,0.000405
,1517.921586,0.000414
,1515.992842,0.000466
,1514.064098,0.000544
,1512.135354,0.000623
,1510.206609,0.000674
,1508.277865,0.000709
,1506.349121,0.000757
,1504.420377,0.00082
,1502.491633,0.000863
,1500.562889,0.000854
,1498.634145,0.000817
,1496.705401,0.000784
,1494.776657,0.000727
,1492.847913,0.000682
,1490.919169,0.000711
,1488.990425,0.000771
,1487.061681,0.000838
,1485.132936,0.000949
,1483.204192,0.001069
,1481.275448,0.001134
,1479.346704,0.001151
,1477.41796,0.001164
,1475.489216,0.001206
,1473.560472,0.001263
,1471.631728,0.001283
,1469.702984,0.001281
,1467.77424,0.001303
,1465.845496,0.001307
,1463.916752,0.001295
,1461.988008,0.00134
,1460.059264,0.001395
,1458.130519,0.001391
,1456.201775,0.001352
,1454.273031,0.001297
,1452.344287,0.001229
,1450.415543,0.001172
,1448.486799,0.00115
,1446.558055,0.0012
,1444.629311,0.001278
,1442.700567,0.00128
,1440.771823,0.001248
,1438.843079,0.001249
,1436.914335,0.001222
,1434.985591,0.001124
,1433.056847,0.001017
,1431.128102,0.000965
,1429.199358,0.000949
,1427.270614,0.000951
,1425.34187,0.000978
,1423.413126,0.00098
,1421.484382,0.000947
,1419.555638,0.000937
,1417.626894,0.000937
,1415.69815,0.000917
,1413.769406,0.000925
,1411.840662,0.000986
,1409.911918,0.001034
,1407.983174,0.001016
,1406.054429,0.000962
,1404.125685,0.000918
,1402.196941,0.000902
,1400.268197,0.000917
,1398.339453,0.000965
,1396.410709,0.001008
,1394.481965,0.000993
,1392.553221,0.000942
,1390.624477,0.000892
,1388.695733,0.000832
,1386.766989,0.000771
,1384.838245,0.000759
,1382.909501,0.000809
,1380.980757,0.000854
,1379.052012,0.000802
,1377.123268,0.000692
,1375.194524,0.000676
,1373.26578,0.000759
,1371.337036,0.000826
,1369.408292,0.000831
,1367.479548,0.000796
,1365.550804,0.00075
,1363.62206,0.000719
,1361.693316,0.000702
,1359.764572,0.000686
,1357.835828,0.000677
,1355.907084,0.000692
,1353.97834,0.000735
,1352.049595,0.000767
,1350.120851,0.000754
,1348.192107,0.000728
,1346.263363,0.000715
,1344.334619,0.000711
,1342.405875,0.000717
,1340.477131,0.000715
,1338.548387,0.000709
,1336.619643,0.00072
,1334.690899,0.000715
,1332.762155,0.000688
,1330.833411,0.00071
,1328.904667,0.000786
,1326.975922,0.000845
,1325.047178,0.000871
,1323.118434,0.000868
,1321.18969,0.000831
,1319.260946,0.000775
,1317.332202,0.000707
,1315.403458,0.000665
,1313.474714,0.000697
,1311.54597,0.000768
,1309.617226,0.000831
,1307.688482,0.000879
,1305.759738,0.000913
,1303.830994,0.00096
,1301.90225,0.001022
,1299.973505,0.00106
,1298.044761,0.001079
,1296.116017,0.001102
,1294.187273,0.001134
,1292.258529,0.001189
,1290.329785,0.001248
,1288.401041,0.001239
,1286.472297,0.001185
,1284.543553,0.001173
,1282.614809,0.001185
,1280.686065,0.001165
,1278.757321,0.001116
,1276.828577,0.001048
,1274.899832,0.001002
,1272.971088,0.001039
,1271.042344,0.001126
,1269.1136,0.001188
,1267.184856,0.001239
,1265.256112,0.001282
,1263.327368,0.001278
,1261.398624,0.00129
,1259.46988,0.001377
,1257.541136,0.001461
,1255.612392,0.00148
,1253.683648,0.001462
,1251.754904,0.001444
,1249.82616,0.001425
,1247.897415,0.0014
,1245.968671,0.001418
,1244.039927,0.001499
,1242.111183,0.001542
,1240.182439,0.001479
,1238.253695,0.001377
,1236.324951,0.001318
,1234.396207,0.001299
,1232.467463,0.001282
,1230.538719,0.00129
,1228.609975,0.00134
,1226.681231,0.001405
,1224.752487,0.001493
,1222.823743,0.001575
,1220.894998,0.001596
,1218.966254,0.001599
,1217.03751,0.001645
,1215.108766,0.001717
,1213.180022,0.001789
,1211.251278,0.00184
,1209.322534,0.001878
,1207.39379,0.00194
,1205.465046,0.002043
,1203.536302,0.002154
,1201.607558,0.002226
,1199.678814,0.002271
,1197.75007,0.00233
,1195.821325,0.002382
,1193.892581,0.002383
,1191.963837,0.002388
,1190.035093,0.002465
,1188.106349,0.002558
,1186.177605,0.002594
,1184.248861,0.002603
,1182.320117,0.002645
,1180.391373,0.002724
,1178.462629,0.002784
,1176.533885,0.002809
,1174.605141,0.002827
,1172.676397,0.002817
,1170.747653,0.002761
,1168.818908,0.002703
,1166.890164,0.002659
,1164.96142,0.00258
,1163.032676,0.002466
,1161.103932,0.002359
,1159.175188,0.002271
,1157.246444,0.002223
,1155.3177,0.002206
,1153.388956,0.002195
,1151.460212,0.002213
,1149.531468,0.002228
,1147.602724,0.002177
,1145.67398,0.002099
,1143.745236,0.00208
,1141.816491,0.002121
,1139.887747,0.002174
,1137.959003,0.00226
,1136.030259,0.002365
,1134.101515,0.002424
,1132.172771,0.002494
,1130.244027,0.002612
,1128.315283,0.002687
,1126.386539,0.002712
,1124.457795,0.002783
,1122.529051,0.002903
,1120.600307,0.002973
,1118.671563,0.002983
,1116.742818,0.002965
,1114.814074,0.00294
,1112.88533,0.002985
,1110.956586,0.003071
,1109.027842,0.003099
,1107.099098,0.003058
,1105.170354,0.00297
,1103.24161,0.002902
,1101.312866,0.002892
,1099.384122,0.002853
,1097.455378,0.002764
,1095.526634,0.0027
,1093.59789,0.002706
,1091.669146,0.002812
,1089.740401,0.00297
,1087.811657,0.003087
,1085.882913,0.003186
,1083.954169,0.00328
,1082.025425,0.003319
,1080.096681,0.003329
,1078.167937,0.003336
,1076.239193,0.003334
,1074.310449,0.003396
,1072.381705,0.003527
,1070.452961,0.003624
,1068.524217,0.003677
,1066.595473,0.003706
,1064.666728,0.003703
,1062.737984,0.003669
,1060.80924,0.003627
,1058.880496,0.003609
,1056.951752,0.003553
,1055.023008,0.003409
,1053.094264,0.003265
,1051.16552,0.003215
,1049.236776,0.003257
,1047.308032,0.003343
,1045.379288,0.00337
,1043.450544,0.003258
,1041.5218,0.003153
,1039.593056,0.003153
,1037.664311,0.003096
,1035.735567,0.002978
,1033.806823,0.002949
,1031.878079,0.003007
,1029.949335,0.003083
,1028.020591,0.00311
,1026.091847,0.003058
,1024.163103,0.00304
,1022.234359,0.003128
,1020.305615,0.003212
,1018.376871,0.003246
,1016.448127,0.003299
,1014.519383,0.003319
,1012.590639,0.003248
,1010.661894,0.003189
,1008.73315,0.003139
,1006.804406,0.003049
,1004.875662,0.003026
,1002.946918,0.003078
,1001.018174,0.003074
,999.08943,0.002959
,997.160686,0.002792
,995.231942,0.002677
,993.303198,0.00268
,991.374454,0.002758
,989.44571,0.002768
,987.516966,0.002706
,985.588221,0.002772
,983.659477,0.002947
,981.730733,0.002958
,979.801989,0.00279
,977.873245,0.002659
,975.944501,0.002651
,974.015757,0.002701
,972.087013,0.002704
,970.158269,0.002631
,968.229525,0.002548
,966.300781,0.002513
,964.372037,0.002507
,962.443293,0.002447
,960.514549,0.002322
,958.585804,0.002224
,956.65706,0.002179
,954.728316,0.002159
,952.799572,0.002201
,950.870828,0.002273
,948.942084,0.002245
,947.01334,0.002127
,945.084596,0.00205
,943.155852,0.002053
,941.227108,0.002083
,939.298364,0.002085
,937.36962,0.002057
,935.440876,0.002021
,933.512132,0.001967
,931.583387,0.001913
,929.654643,0.001885
,927.725899,0.001873
,925.797155,0.00187
,923.868411,0.001875
,921.939667,0.001847
,920.010923,0.001768
,918.082179,0.00174
,916.153435,0.001817
,914.224691,0.001867
,912.295947,0.001799
,910.367203,0.001685
,908.438459,0.001635
,906.509714,0.001642
,904.58097,0.00162
,902.652226,0.001603
,900.723482,0.001632
,898.794738,0.001621
,896.865994,0.001571
,894.93725,0.001572
,893.008506,0.001623
,891.079762,0.001644
,889.151018,0.001613
,887.222274,0.001588
,885.29353,0.001577
,883.364786,0.001542
,881.436042,0.001516
,879.507297,0.001559
,877.578553,0.00164
,875.649809,0.001672
,873.721065,0.001635
,871.792321,0.001573
,869.863577,0.001581
,867.934833,0.00171
,866.006089,0.001802
,864.077345,0.001745
,862.148601,0.00164
,860.219857,0.001583
,858.291113,0.001599
,856.362369,0.001596
,854.433625,0.001511
,852.50488,0.001454
,850.576136,0.001502
,848.647392,0.001615
,846.718648,0.001695
,844.789904,0.00168
,842.86116,0.00164
,840.932416,0.001671
,839.003672,0.001706
,837.074928,0.001664
,835.146184,0.001646
,833.21744,0.001664
,831.288696,0.001591
,829.359952,0.001476
,827.431207,0.001441
,825.502463,0.001481
,823.573719,0.001492
,821.644975,0.001456
,819.716231,0.001515
,817.787487,0.001675
,815.858743,0.001797
,813.929999,0.001868
,812.001255,0.001957
,810.072511,0.002087
,808.143767,0.002137
,806.215023,0.002035
,804.286279,0.001954
,802.357535,0.001935
,800.42879,0.001831
,798.500046,0.001718
,796.571302,0.001776
,794.642558,0.001946
,792.713814,0.002006
,790.78507,0.001833
,788.856326,0.001568
,786.927582,0.001461
,784.998838,0.001486
,783.070094,0.001447
,781.14135,0.00139
,779.212606,0.001448
,777.283862,0.001627
,775.355117,0.001785
,773.426373,0.001748
,771.497629,0.001623
,769.568885,0.001581
,767.640141,0.001531
,765.711397,0.001496
,763.782653,0.001599
,761.853909,0.001732
,759.925165,0.00176
,757.996421,0.001701
,756.067677,0.001622
,754.138933,0.001558
,752.210189,0.001592
,750.281445,0.001799
,748.3527,0.001986
,746.423956,0.001924
,744.495212,0.001738
,742.566468,0.001628
,740.637724,0.001625
,738.70898,0.001685
,736.780236,0.001661
,734.851492,0.00153
,732.922748,0.001502
,730.994004,0.001566
,729.06526,0.001586
,727.136516,0.001682
,725.207772,0.001832
,723.279028,0.001801
,721.350283,0.001611
,719.421539,0.001433
,717.492795,0.001355
,715.564051,0.001389
,713.635307,0.001393
,711.706563,0.001285
,709.777819,0.001199
,707.849075,0.001239
,705.920331,0.001354
,703.991587,0.001463
,702.062843,0.001472
,700.134099,0.001337
,698.205355,0.001206
,696.27661,0.001222
,694.347866,0.001317
,692.419122,0.001309
,690.490378,0.001188
,688.561634,0.001206
,686.63289,0.001356
,684.704146,0.001443
,682.775402,0.001493
,680.846658,0.001416
,678.917914,0.001173
,676.98917,0.001104
,675.060426,0.001345
,673.131682,0.001566
,671.202938,0.001649
,669.274193,0.001857
,667.345449,0.002099
,665.416705,0.002008
,663.487961,0.001672
,661.559217,0.001396
,659.630473,0.001251
,657.701729,0.001201
,655.772985,0.001213
,653.844241,0.001321
,651.915497,0.00155
,649.986753,0.001764
,648.058009,0.001983
,646.129265,0.002206
,644.200521,0.002108
,642.271776,0.001785
,640.343032,0.001822
,638.414288,0.002312
,636.485544,0.0028
,634.5568,0.00298
,632.628056,0.002775
,630.699312,0.002333
,628.770568,0.001962
,626.841824,0.001735
,624.91308,0.001782
,622.984336,0.0021
,621.055592,0.002277
,619.126848,0.002296
,617.198103,0.002364
,615.269359,0.002517
,613.340615,0.002836
,611.411871,0.003142
,609.483127,0.003158
,607.554383,0.003094
,605.625639,0.003381
,603.696895,0.003897
,601.768151,0.004086
,599.839407,0.003856
,597.910663,0.003421
,595.981919,0.002883
,594.053175,0.00253
,592.124431,0.002456
,590.195686,0.002341
,588.266942,0.002173
,586.338198,0.002152
,584.409454,0.0021
,582.48071,0.001972
,580.551966,0.002207
,578.623222,0.002655
,576.694478,0.002558
,574.765734,0.002019
,572.83699,0.001714
,570.908246,0.001745
,568.979502,0.001808
,567.050758,0.001623
,565.122013,0.001414
,563.193269,0.001713
,561.264525,0.0021
,559.335781,0.001898
,557.407037,0.001653
,555.478293,0.001897
,553.549549,0.002216
,551.620805,0.002237
,549.692061,0.002021
,547.763317,0.001875
,545.834573,0.001993
,543.905829,0.002178
,541.977085,0.002247
,540.048341,0.002222
,538.119596,0.002097
,536.190852,0.002075
,534.262108,0.002346
,532.333364,0.002592
,530.40462,0.002693
,528.475876,0.002751
,526.547132,0.002671
,524.618388,0.002568
,522.689644,0.002535
,520.7609,0.002466
,518.832156,0.002302
,516.903412,0.002141
,514.974668,0.002235
,513.045924,0.002455
,511.117179,0.002459
,509.188435,0.002322
,507.259691,0.002226
,505.330947,0.00212
,503.402203,0.001892
,501.473459,0.001646
,499.544715,0.001697
,497.615971,0.002071
,495.687227,0.0024
,493.758483,0.002603
,491.829739,0.002936
,489.900995,0.00334
,487.972251,0.003568
,486.043506,0.003475
,484.114762,0.003074
,482.186018,0.002799
,480.257274,0.002848
,478.32853,0.002933
,476.399786,0.00303
,474.471042,0.003164
,472.542298,0.003179
,470.613554,0.002934
,468.68481,0.002326
,466.756066,0.001715
,464.827322,0.001955
,462.898578,0.003124
,460.969834,0.004002
,459.041089,0.004024
,457.112345,0.00376
,455.183601,0.003449
,453.254857,0.003184
,451.326113,0.003279
,449.397369,0.003643
,447.468625,0.003838
,445.539881,0.004115
,443.611137,0.004503
,441.682393,0.003872
,439.753649,0.002756
,437.824905,0.002795
,435.896161,0.003256
,433.967417,0.002914
,432.038672,0.002302
,430.109928,0.002357
,428.181184,0.003245
,426.25244,0.004371
,424.323696,0.004878
,422.394952,0.00437
,420.466208,0.002911
,418.537464,0.001067
,416.60872,0.000127
,414.679976,0.000209
,412.751232,0.000333
,410.822488,0.000925
,408.893744,0.00258
,406.964999,0.003655
,405.036255,0.002828
,403.107511,0.00218
,401.178767,0.00335
,399.250023,0.004483
